  0.50620974657328600E-09  0.33812166890278299E-06  0.44759499352012803E+02   1
  0.50620974657328600E-09  0.87927455142062005E-06  0.44759499352012803E+02   1
  0.50620974657328600E-09  0.22865252596343399E-05  0.44759499352012803E+02   1
  0.50620974657328600E-09  0.59460355750076600E-05  0.44759499352012803E+02   1
  0.50620974657328600E-09  0.15462474735534099E-04  0.44759499352012803E+02   1
  0.50620974657328600E-09  0.40209669439578303E-04  0.44759499352012803E+02   1
  0.50620974657328600E-09  0.10456395525902300E-03  0.44759499352012803E+02   1
  0.50620974657328600E-09  0.27191521073906098E-03  0.44759499352012803E+02   1
  0.50620974657328600E-09  0.70710678118584105E-03  0.44759499352012803E+02   1
  0.50620974657328600E-09  0.18388084971047000E-02  0.44759499352012803E+02   1
  0.50620974657328600E-09  0.47817624989453999E-02  0.33298513201421244E+02 -15
  0.50620974657328600E-09  0.12434819956685600E-01  0.20018660623688692E+02 -15
  0.50620974657328600E-09  0.32336350328835500E-01  0.12215596901896784E+02 -15
  0.50620974657328600E-09  0.84089641525287404E-01  0.77861048081425848E+01 -15
  0.50620974657328600E-09  0.21867241478843699E+00  0.50962976379486804E+01 -15
  0.50620974657328600E-09  0.56865059859990696E+00  0.69020647207902073E+01 -15
  0.50620974657328600E-09  0.14787576366268400E+01  0.68258317455194453E+01 -15
  0.50620974657328600E-09  0.38454617884271798E+01  0.46082396967507115E+01 -15
  0.50620974657328600E-09  0.99999999999900009E+01  0.15594397073085333E+01 -15
  0.26265278044011498E-08  0.49999999999950003E-07  0.44759499352012803E+02   1
  0.26265278044011498E-08  0.13002339576061801E-06  0.44759499352012803E+02   1
  0.26265278044011498E-08  0.33812166890278299E-06  0.44759499352012803E+02   1
  0.26265278044011498E-08  0.87927455142062005E-06  0.44759499352012803E+02   1
  0.26265278044011498E-08  0.22865252596343399E-05  0.44759499352012803E+02   1
  0.26265278044011498E-08  0.59460355750076600E-05  0.44759499352012803E+02   1
  0.26265278044011498E-08  0.15462474735534099E-04  0.44759499352012803E+02   1
  0.26265278044011498E-08  0.40209669439578303E-04  0.44759499352012803E+02   1
  0.26265278044011498E-08  0.10456395525902300E-03  0.44759499352012803E+02   1
  0.26265278044011498E-08  0.27191521073906098E-03  0.44759499352012803E+02   1
  0.26265278044011498E-08  0.70710678118584105E-03  0.44759499352012803E+02   1
  0.26265278044011498E-08  0.18388084971047000E-02  0.44759499352012803E+02   1
  0.26265278044011498E-08  0.47817624989453999E-02  0.33298513716122493E+02 -15
  0.26265278044011498E-08  0.12434819956685600E-01  0.20018660878544853E+02 -15
  0.26265278044011498E-08  0.32336350328835500E-01  0.12215597054576941E+02 -15
  0.26265278044011498E-08  0.84089641525287404E-01  0.77861048981100742E+01 -15
  0.26265278044011498E-08  0.21867241478843699E+00  0.50962976826490598E+01 -15
  0.26265278044011498E-08  0.56865059859990696E+00  0.69020647607135732E+01 -15
  0.26265278044011498E-08  0.14787576366268400E+01  0.68258323383884587E+01 -15
  0.26265278044011498E-08  0.38454617884271798E+01  0.46082398438495611E+01 -15
  0.26265278044011498E-08  0.99999999999900009E+01  0.15594396871243901E+01 -15
  0.13628043225148700E-07  0.49999999999950003E-07  0.44759499352012803E+02   1
  0.13628043225148700E-07  0.13002339576061801E-06  0.44759499352012803E+02   1
  0.13628043225148700E-07  0.33812166890278299E-06  0.44759499352012803E+02   1
  0.13628043225148700E-07  0.87927455142062005E-06  0.44759499352012803E+02   1
  0.13628043225148700E-07  0.22865252596343399E-05  0.44759499352012803E+02   1
  0.13628043225148700E-07  0.59460355750076600E-05  0.44759499352012803E+02   1
  0.13628043225148700E-07  0.15462474735534099E-04  0.44759499352012803E+02   1
  0.13628043225148700E-07  0.40209669439578303E-04  0.44759499352012803E+02   1
  0.13628043225148700E-07  0.10456395525902300E-03  0.44759499352012803E+02   1
  0.13628043225148700E-07  0.27191521073906098E-03  0.44759499352012803E+02   1
  0.13628043225148700E-07  0.70710678118584105E-03  0.44759499352012803E+02   1
  0.13628043225148700E-07  0.18388084971047000E-02  0.44759499352012803E+02   1
  0.13628043225148700E-07  0.47817624989453999E-02  0.33298516381512776E+02 -15
  0.13628043225148700E-07  0.12434819956685600E-01  0.20018662208908285E+02 -15
  0.13628043225148700E-07  0.32336350328835500E-01  0.12215597873411649E+02 -15
  0.13628043225148700E-07  0.84089641525287404E-01  0.77861053420384412E+01 -15
  0.13628043225148700E-07  0.21867241478843699E+00  0.50962978403503936E+01 -15
  0.13628043225148700E-07  0.56865059859990696E+00  0.69020646527307346E+01 -15
  0.13628043225148700E-07  0.14787576366268400E+01  0.68258301994531028E+01 -15
  0.13628043225148700E-07  0.38454617884271798E+01  0.46082396699061849E+01 -15
  0.13628043225148700E-07  0.99999999999900009E+01  0.15594397581494790E+01 -15
  0.70710678118584203E-07  0.49999999999950003E-07  0.44759499352012803E+02   1
  0.70710678118584203E-07  0.13002339576061801E-06  0.44759499352012803E+02   1
  0.70710678118584203E-07  0.33812166890278299E-06  0.44759499352012803E+02   1
  0.70710678118584203E-07  0.87927455142062005E-06  0.44759499352012803E+02   1
  0.70710678118584203E-07  0.22865252596343399E-05  0.44759499352012803E+02   1
  0.70710678118584203E-07  0.59460355750076600E-05  0.44759499352012803E+02   1
  0.70710678118584203E-07  0.15462474735534099E-04  0.44759499352012803E+02   1
  0.70710678118584203E-07  0.40209669439578303E-04  0.44759499352012803E+02   1
  0.70710678118584203E-07  0.10456395525902300E-03  0.44759499352012803E+02   1
  0.70710678118584203E-07  0.27191521073906098E-03  0.44759499352012803E+02   1
  0.70710678118584203E-07  0.70710678118584105E-03  0.44759499352012803E+02   1
  0.70710678118584203E-07  0.18388084971047000E-02  0.44759499352012803E+02   1
  0.70710678118584203E-07  0.47817624989453999E-02  0.33298530212023373E+02 -15
  0.70710678118584203E-07  0.12434819956685600E-01  0.20018669134172171E+02 -15
  0.70710678118584203E-07  0.32336350328835500E-01  0.12215602105103223E+02 -15
  0.70710678118584203E-07  0.84089641525287404E-01  0.77861076562953491E+01 -15
  0.70710678118584203E-07  0.21867241478843699E+00  0.50962988169704673E+01 -15
  0.70710678118584203E-07  0.56865059859990696E+00  0.69020647705918421E+01 -15
  0.70710678118584203E-07  0.14787576366268400E+01  0.68258304794787845E+01 -15
  0.70710678118584203E-07  0.38454617884271798E+01  0.46082392434514343E+01 -15
  0.70710678118584203E-07  0.99999999999900009E+01  0.15594397878589954E+01 -15
  0.36689052987175798E-06  0.49999999999950003E-07  0.44759499352012803E+02   1
  0.36689052987175798E-06  0.13002339576061801E-06  0.44759499352012803E+02   1
  0.36689052987175798E-06  0.33812166890278299E-06  0.44759499352012803E+02   1
  0.36689052987175798E-06  0.87927455142062005E-06  0.44759499352012803E+02   1
  0.36689052987175798E-06  0.22865252596343399E-05  0.44759499352012803E+02   1
  0.36689052987175798E-06  0.59460355750076600E-05  0.44759499352012803E+02   1
  0.36689052987175798E-06  0.15462474735534099E-04  0.44759499352012803E+02   1
  0.36689052987175798E-06  0.40209669439578303E-04  0.44759499352012803E+02   1
  0.36689052987175798E-06  0.10456395525902300E-03  0.44759499352012803E+02   1
  0.36689052987175798E-06  0.27191521073906098E-03  0.44759499352012803E+02   1
  0.36689052987175798E-06  0.70710678118584105E-03  0.44759499352012803E+02   1
  0.36689052987175798E-06  0.18388084971047000E-02  0.44759499352012803E+02   1
  0.36689052987175798E-06  0.47817624989453999E-02  0.33298601983195390E+02 -15
  0.36689052987175798E-06  0.12434819956685600E-01  0.20018705042328101E+02 -15
  0.36689052987175798E-06  0.32336350328835500E-01  0.12215624070997176E+02 -15
  0.36689052987175798E-06  0.84089641525287404E-01  0.77861198196520487E+01 -15
  0.36689052987175798E-06  0.21867241478843699E+00  0.50963036573856577E+01 -15
  0.36689052987175798E-06  0.56865059859990696E+00  0.69020648161714533E+01 -15
  0.36689052987175798E-06  0.14787576366268400E+01  0.68258272995448159E+01 -15
  0.36689052987175798E-06  0.38454617884271798E+01  0.46082374872572220E+01 -15
  0.36689052987175798E-06  0.99999999999900009E+01  0.15594398640491700E+01 -15
  0.19036539387139800E-05  0.49999999999950003E-07  0.44759499352012803E+02   1
  0.19036539387139800E-05  0.13002339576061801E-06  0.44759499352012803E+02   1
  0.19036539387139800E-05  0.33812166890278299E-06  0.44759499352012803E+02   1
  0.19036539387139800E-05  0.87927455142062005E-06  0.44759499352012803E+02   1
  0.19036539387139800E-05  0.22865252596343399E-05  0.44759499352012803E+02   1
  0.19036539387139800E-05  0.59460355750076600E-05  0.44759499352012803E+02   1
  0.19036539387139800E-05  0.15462474735534099E-04  0.44759499352012803E+02   1
  0.19036539387139800E-05  0.40209669439578303E-04  0.44759499352012803E+02   1
  0.19036539387139800E-05  0.10456395525902300E-03  0.44759499352012803E+02   1
  0.19036539387139800E-05  0.27191521073906098E-03  0.44759499352012803E+02   1
  0.19036539387139800E-05  0.70710678118584105E-03  0.44759499352012803E+02   1
  0.19036539387139800E-05  0.18388084971047000E-02  0.44759499352012803E+02   1
  0.19036539387139800E-05  0.47817624989453999E-02  0.33298974531620878E+02 -15
  0.19036539387139800E-05  0.12434819956685600E-01  0.20018891420016104E+02 -15
  0.19036539387139800E-05  0.32336350328835500E-01  0.12215738113082208E+02 -15
  0.19036539387139800E-05  0.84089641525287404E-01  0.77861876134305827E+01 -15
  0.19036539387139800E-05  0.21867241478843699E+00  0.50963286093010982E+01 -15
  0.19036539387139800E-05  0.56865059859990696E+00  0.69020652607045472E+01 -15
  0.19036539387139800E-05  0.14787576366268400E+01  0.68258129042464466E+01 -15
  0.19036539387139800E-05  0.38454617884271798E+01  0.46082259455701982E+01 -15
  0.19036539387139800E-05  0.99999999999900009E+01  0.15594401089600625E+01 -15
  0.98773285853083802E-05  0.49999999999950003E-07  0.44759499352012803E+02   1
  0.98773285853083802E-05  0.13002339576061801E-06  0.44759499352012803E+02   1
  0.98773285853083802E-05  0.33812166890278299E-06  0.44759499352012803E+02   1
  0.98773285853083802E-05  0.87927455142062005E-06  0.44759499352012803E+02   1
  0.98773285853083802E-05  0.22865252596343399E-05  0.44759499352012803E+02   1
  0.98773285853083802E-05  0.59460355750076600E-05  0.44759499352012803E+02   1
  0.98773285853083802E-05  0.15462474735534099E-04  0.44759499352012803E+02   1
  0.98773285853083802E-05  0.40209669439578303E-04  0.44759499352012803E+02   1
  0.98773285853083802E-05  0.10456395525902300E-03  0.44759499352012803E+02   1
  0.98773285853083802E-05  0.27191521073906098E-03  0.44759499352012803E+02   1
  0.98773285853083802E-05  0.70710678118584105E-03  0.44759499352012803E+02   1
  0.98773285853083802E-05  0.18388084971047000E-02  0.44759499352012803E+02   1
  0.98773285853083802E-05  0.47817624989453999E-02  0.33302358778646173E+02 -15
  0.98773285853083802E-05  0.12434819956685600E-01  0.20021306602773070E+02 -15
  0.98773285853083802E-05  0.32336350328835500E-01  0.12216330987588700E+02 -15
  0.98773285853083802E-05  0.84089641525287404E-01  0.77857628843672329E+01 -15
  0.98773285853083802E-05  0.21867241478843699E+00  0.50960088615416437E+01 -15
  0.98773285853083802E-05  0.56865059859990696E+00  0.69020680309136422E+01 -15
  0.98773285853083802E-05  0.14787576366268400E+01  0.68257344045821675E+01 -15
  0.98773285853083802E-05  0.38454617884271798E+01  0.46081696698880492E+01 -15
  0.98773285853083802E-05  0.99999999999900009E+01  0.15594421526153746E+01 -15
  0.51249661505209303E-04  0.49999999999950003E-07  0.44759499352012803E+02   1
  0.51249661505209303E-04  0.13002339576061801E-06  0.44759499352012803E+02   1
  0.51249661505209303E-04  0.33812166890278299E-06  0.44759499352012803E+02   1
  0.51249661505209303E-04  0.87927455142062005E-06  0.44759499352012803E+02   1
  0.51249661505209303E-04  0.22865252596343399E-05  0.44759499352012803E+02   1
  0.51249661505209303E-04  0.59460355750076600E-05  0.44759499352012803E+02   1
  0.51249661505209303E-04  0.15462474735534099E-04  0.44759499352012803E+02   1
  0.51249661505209303E-04  0.40209669439578303E-04  0.44759499352012803E+02   1
  0.51249661505209303E-04  0.10456395525902300E-03  0.44759499352012803E+02   1
  0.51249661505209303E-04  0.27191521073906098E-03  0.44759499352012803E+02   1
  0.51249661505209303E-04  0.70710678118584105E-03  0.44759499352012803E+02   1
  0.51249661505209303E-04  0.18388084971047000E-02  0.44759499352012803E+02   1
  0.51249661505209303E-04  0.47817624989453999E-02  0.33314010598228009E+02 -15
  0.51249661505209303E-04  0.12434819956685600E-01  0.20027833108788965E+02 -15
  0.51249661505209303E-04  0.32336350328835500E-01  0.12219441768844387E+02 -15
  0.51249661505209303E-04  0.84089641525287404E-01  0.77859140839012806E+01 -15
  0.51249661505209303E-04  0.21867241478843699E+00  0.50963788526233635E+01 -15
  0.51249661505209303E-04  0.56865059859990696E+00  0.69021024120133099E+01 -15
  0.51249661505209303E-04  0.14787576366268400E+01  0.68248641462479549E+01 -15
  0.51249661505209303E-04  0.38454617884271798E+01  0.46078844480607328E+01 -15
  0.51249661505209303E-04  0.99999999999900009E+01  0.15594518499123875E+01 -15
  0.26591479484698501E-03  0.49999999999950003E-07  0.44759499352012803E+02   1
  0.26591479484698501E-03  0.13002339576061801E-06  0.44759499352012803E+02   1
  0.26591479484698501E-03  0.33812166890278299E-06  0.44759499352012803E+02   1
  0.26591479484698501E-03  0.87927455142062005E-06  0.44759499352012803E+02   1
  0.26591479484698501E-03  0.22865252596343399E-05  0.44759499352012803E+02   1
  0.26591479484698501E-03  0.59460355750076600E-05  0.44759499352012803E+02   1
  0.26591479484698501E-03  0.15462474735534099E-04  0.44759499352012803E+02   1
  0.26591479484698501E-03  0.40209669439578303E-04  0.44759499352012803E+02   1
  0.26591479484698501E-03  0.10456395525902300E-03  0.44759499352012803E+02   1
  0.26591479484698501E-03  0.27191521073906098E-03  0.44759499352012803E+02   1
  0.26591479484698501E-03  0.70710678118584105E-03  0.44759499352012803E+02   1
  0.26591479484698501E-03  0.18388084971047000E-02  0.44759499352012803E+02   1
  0.26591479484698501E-03  0.47817624989453999E-02  0.33386964106667278E+02 -15
  0.26591479484698501E-03  0.12434819956685600E-01  0.20063070760765424E+02 -15
  0.26591479484698501E-03  0.32336350328835500E-01  0.12239835732251235E+02 -15
  0.26591479484698501E-03  0.84089641525287404E-01  0.77872301533660044E+01 -15
  0.26591479484698501E-03  0.21867241478843699E+00  0.50968948658163669E+01 -15
  0.26591479484698501E-03  0.56865059859990696E+00  0.69002379427687535E+01 -15
  0.26591479484698501E-03  0.14787576366268400E+01  0.68263642217292846E+01 -15
  0.26591479484698501E-03  0.38454617884271798E+01  0.46072286486031100E+01 -15
  0.26591479484698501E-03  0.99999999999900009E+01  0.15595029018407083E+01 -15
  0.13797296614598399E-02  0.49999999999950003E-07  0.44759499352012803E+02   1
  0.13797296614598399E-02  0.13002339576061801E-06  0.44759499352012803E+02   1
  0.13797296614598399E-02  0.33812166890278299E-06  0.44759499352012803E+02   1
  0.13797296614598399E-02  0.87927455142062005E-06  0.44759499352012803E+02   1
  0.13797296614598399E-02  0.22865252596343399E-05  0.44759499352012803E+02   1
  0.13797296614598399E-02  0.59460355750076600E-05  0.44759499352012803E+02   1
  0.13797296614598399E-02  0.15462474735534099E-04  0.44759499352012803E+02   1
  0.13797296614598399E-02  0.40209669439578303E-04  0.44759499352012803E+02   1
  0.13797296614598399E-02  0.10456395525902300E-03  0.44759499352012803E+02   1
  0.13797296614598399E-02  0.27191521073906098E-03  0.44759499352012803E+02   1
  0.13797296614598399E-02  0.70710678118584105E-03  0.44759499352012803E+02   1
  0.13797296614598399E-02  0.18388084971047000E-02  0.44759499352012803E+02   1
  0.13797296614598399E-02  0.47817624989453999E-02  0.33773427694083722E+02 -15
  0.13797296614598399E-02  0.12434819956685600E-01  0.20363648696445701E+02 -15
  0.13797296614598399E-02  0.32336350328835500E-01  0.12330080722449756E+02 -15
  0.13797296614598399E-02  0.84089641525287404E-01  0.77921446506366552E+01 -15
  0.13797296614598399E-02  0.21867241478843699E+00  0.51019038530736731E+01 -15
  0.13797296614598399E-02  0.56865059859990696E+00  0.68994929849494655E+01 -15
  0.13797296614598399E-02  0.14787576366268400E+01  0.68229993898588335E+01 -15
